Pokemon,Fast Move,Charged Move,DPS,TDO,DPS^3*TDO,CP
Lilligant,Hidden Power,Petal Blizzard,10.588,233.6,277.2775042,2550
Suicune,Extrasensory,Water Pulse,9.033,376.1,277.2039179,2983
Lairon,Metal Claw,Heavy Slam,10.244,257.4,276.7051562,2056
Sigilyph,Zen Headbutt,Air Cutter,10.347,249.6,276.4954114,2550
Granbull,Snarl,Crunch,10.527,236.8,276.2457256,2552
Haunter,Lick,Shadow Punch,12.289,148.8,276.1547794,1963
Flygon,Mud Shot,Stone Edge,10.148,264.2,276.1049476,2661
Kabutops,Rock Smash,Water Pulse,10.381,246.2,275.4264356,2713
Mew,Waterfall,Flame Charge,9.258,346.9,275.2680645,3265
Simisear,Fire Spin,Crunch,10.812,217.7,275.1544495,2350
Xatu,Air Slash,Aerial Ace,10.844,215.7,275.0544476,2188
Mew,Charge Beam,Stone Edge,9.254,346.8,274.8321747,3265
Lunatone,Rock Throw,Moonblast,10.15,262.7,274.6997091,2327
Mismagius,Sucker Punch,Dark Pulse,10.356,246.8,274.1077285,2615
Starmie,Tackle,Power Gem,10.395,244,274.0711407,2584
Ludicolo,Razor Leaf,Blizzard,10.02,272.3,273.9370698,2323
Fraxure,Dragon Tail,Night Slash,11.226,193.5,273.7512324,2234
Tentacruel,Acid,Blizzard,9.627,306.8,273.7337019,2422
Huntail,Water Gun,Ice Beam,10.598,229.7,273.4215499,2340
Blastoise,Water Gun,Skull Bash,9.667,302.3,273.0947196,2466
Cresselia,Confusion,Moonblast,8.504,443,272.4416368,2857
Alolan Marowak,Fire Spin,Shadow Ball,10.351,245.4,272.1582377,1835
Weezing,Acid,Thunderbolt,10.095,264.4,272.007213,2293
Mew,Struggle Bug,Bulldoze,9.23,345.9,271.9917085,3265
Gyarados,Dragon Tail,Twister,9.585,308.8,271.9278214,3391
Klinklang,Thunder Shock,Flash Cannon,10.016,270.6,271.9009593,2637
Kangaskhan,Mud Slap,Outrage,9.677,299.8,271.6776123,2586
Samurott,Fury Cutter,Megahorn,9.962,274.7,271.5803049,2826
Primeape,Counter,Night Slash,10.949,206.9,271.5712917,2288
Grovyle,Quick Attack,Grass Knot,11.751,167.3,271.4691104,1673
Bronzong,Confusion,Psyshock,9.853,283.7,271.371843,2239
Mismagius,Hex,Dark Pulse,10.329,246.2,271.3081755,2615
Ivysaur,Vine Whip,Power Whip,10.982,204.7,271.1203777,1699
Sigilyph,Zen Headbutt,Signal Beam,10.296,248.4,271.1172765,2550
Wigglytuff,Charm,Hyper Beam,10.466,236.4,271.0127128,1926
Simisage,Vine Whip,Crunch,10.77,216.8,270.835998,2350
Electrode,Tackle,Thunderbolt,10.51,233.1,270.6141002,2099
Drapion,Bite,Aqua Tail,9.9,278.8,270.5193612,2453
Absol,Psycho Cut,Thunder,11.285,188.2,270.4732437,2526
Tentacruel,Acid,Sludge Wave,9.596,305.8,270.2142194,2422
Walrein,Frost Breath,Earthquake,9.437,321.5,270.1984432,2726
Golduck,Confusion,Bubble Beam,10.176,256.2,269.9668383,2450
Galvantula,Charge Beam,Bug Buzz,10.98,203.8,269.7809005,2206
Hitmonchan,Counter,Thunder Punch,10.476,234.3,269.375912,2332
Dodrio,Feint Attack,Brave Bird,11.016,201.4,269.2348335,2362
Escavalier,Peck,Aerial Ace,10.066,263.9,269.1597823,2889
Druddigon,Bite,Night Slash,10.128,258.8,268.8656681,2732
Manectric,Charge Beam,Thunder,10.988,202.5,268.6463719,2340
Regice,Rock Smash,Focus Blast,8.734,402.6,268.2336957,3122
Regirock,Rock Smash,Focus Blast,8.734,402.6,268.2336957,3122
Miltank,Tackle,Body Slam,9.467,315.7,267.8623738,2354
Weezing,Tackle,Shadow Ball,10.056,263.4,267.8499469,2293
Blastoise,Bite,Return,9.618,300.8,267.6283707,2466
Gorebyss,Confusion,Water Pulse,10.54,228.5,267.5518985,2494
Klinklang,Thunder Shock,Zap Cannon,9.975,269.5,267.4837989,2637
Floatzel,Waterfall,Swift,10.883,207.5,267.4631706,2443
Xatu,Feint Attack,Future Sight,10.768,214.2,267.4389184,2188
Cinccino,Charm,Thunderbolt,10.79,212.8,267.3227731,2242
Stantler,Zen Headbutt,Wild Charge,10.825,210.6,267.1419439,2164
Suicune,Ice Fang,Bubble Beam,8.949,372.6,267.0338854,2983
Nidoqueen,Bite,Earthquake,9.798,283.8,266.9467861,2488
Mew,Volt Switch,Energy Ball,9.185,344.2,266.715557,3265
Ninjask,Fury Cutter,Aerial Ace,11.534,173.8,266.6794884,1969
Articuno,Frost Breath,Ancient Power,9.11,352.3,266.3592443,3051
Deoxys (Speed Forme),Zen Headbutt,Swift,10.201,250.7,266.1231018,2879
Grovyle,Quick Attack,Leaf Blade,11.691,166.5,266.0536488,1673
Raichu,Thunder Shock,Thunder Punch,10.794,211.4,265.8595248,2182
Mew,Struggle Bug,Ancient Power,9.174,343.8,265.4496027,3265
Lairon,Metal Claw,Rock Slide,10.136,254.7,265.2337286,2056
Armaldo,Fury Cutter,Water Pulse,10.078,259.1,265.2103539,2848
Alolan Sandslash,Powder Snow,Ice Punch,9.816,280.4,265.2049699,2432
Drapion,Infestation,Crunch,9.851,277.4,265.1840591,2453
Steelix,Thunder Fang,Heavy Slam,9.078,354.4,265.1332824,2414
Poliwrath,Mud Shot,Return,9.643,295.6,265.0580081,2586
Scrafty,Snarl,Power-Up Punch,9.753,285.5,264.8626898,2283
Mew,Snarl,Low Sweep,9.164,343.4,264.2746659,3265
Swoobat,Confusion,Psychic,11.178,189.2,264.2490581,1716
Weezing,Infestation,Shadow Ball,10.022,262.5,264.2363143,2293
Alolan Dugtrio,Metal Claw,Mud Bomb,11.776,161.7,264.0604815,1897
Swanna,Water Gun,Hurricane,10.717,214.3,263.7799995,2088
Lickilicky,Zen Headbutt,Hyper Beam,9.319,325.8,263.6689655,2467
Blissey,Zen Headbutt,Hyper Beam,7.973,520.2,263.6547744,2757
Zangoose,Fury Cutter,Close Combat,10.921,202.3,263.5015075,2418
Starmie,Tackle,Psybeam,10.291,241.6,263.3114014,2584
Weepinbell,Razor Leaf,Sludge Bomb,11.875,157,262.9060059,1611
Suicune,Hidden Power,Bubble Beam,8.912,371.1,262.6736373,2983
Girafarig,Confusion,Thunderbolt,10.813,207.7,262.5881391,2046
Amoonguss,Astonish,Sludge Bomb,9.822,277.1,262.5646863,2140
Mew,Snarl,Flame Charge,9.148,342.8,262.4335051,3265
Camerupt,Rock Smash,Overheat,10.755,210.8,262.2417599,2193
Politoed,Bubble,Blizzard,9.676,289.2,261.9906954,2449
Suicune,Ice Fang,Ice Beam,8.905,370.8,261.8433188,2983
Shelgon,Dragon Breath,Dragon Pulse,10.567,221.9,261.8257912,2031
Raichu,Thunder Shock,Thunder,10.75,210.5,261.5034922,2182
Ninjask,Metal Claw,Bug Buzz,11.471,172.9,260.9749557,1969
Mew,Volt Switch,Gyro Ball,9.135,342.3,260.935131,3265
Camerupt,Ember,Solar Beam,10.741,210.5,260.8472424,2193
Mandibuzz,Air Slash,Sky Attack,9.029,354.3,260.7895058,2138
Ninetales,Feint Attack,Flamethrower,9.884,270,260.7125722,2279
Raticate,Quick Attack,Return,11.092,190.9,260.5166657,1730
Forretress,Struggle Bug,Heavy Slam,9.657,289,260.2702546,2282
Bellossom,Razor Leaf,Dazzling Gleam,9.876,270,260.0800308,2281
Bibarel,Water Gun,Hyper Fang,10.825,204.4,259.2773663,1823
Mew,Charge Beam,Thunder,9.12,341.8,259.2725705,3265
Bibarel,Water Gun,Surf,10.824,204.3,259.0787049,1823
Raichu,Spark,Thunder Punch,10.725,210,259.0664639,2182
Scolipede,Bug Bite,Gyro Ball,10.368,232.4,259.012718,2447
Magneton,Charge Beam,Flash Cannon,10.746,208.6,258.8539597,2485
Beheeyem,Astonish,Dark Pulse,10.167,246.1,258.6366607,2753
Electrode,Tackle,Discharge,10.388,230.4,258.272578,2099
Gothitelle,Charm,Future Sight,9.75,278.4,258.03765,2419
Clefable,Zen Headbutt,Psychic,9.765,277.1,258.0199393,2437
Alolan Ninetales,Feint Attack,Blizzard,9.823,272.2,258.0005032,2309
Golduck,Confusion,Ice Beam,10.061,253.3,257.9637234,2450
Slowking,Water Gun,Fire Blast,9.529,297.9,257.7581963,2545
Suicune,Hidden Power,Ice Beam,8.869,369.3,257.6340569,2983
Stoutland,Take Down,Play Rough,9.697,282.4,257.49979,2827
Nidoqueen,Bite,Sludge Wave,9.707,281.1,257.1082039,2488
Basculin,Tackle,Aqua Tail,10.829,202.4,257.0251192,2090
Crobat,Bite,Air Cutter,9.742,277.9,256.9407115,2646
Zangoose,Shadow Claw,Night Slash,10.847,200.9,256.39459,2418
Steelix,Dragon Tail,Heavy Slam,9.002,351.4,256.3414184,2414
Pignite,Ember,Flamethrower,10.827,201.8,256.1212261,1924
Regirock,Rock Smash,Zap Cannon,8.633,397.9,256.0113159,3122
Rapidash,Low Kick,Drill Run,10.398,227.4,255.6465285,2461
Grumpig,Charge Beam,Shadow Ball,9.7,280.1,255.6397073,2369
Mandibuzz,Snarl,Foul Play,8.983,352.5,255.5190713,2138
Graveler,Rock Throw,Rock Slide,10.629,212.6,255.2939255,1897
Octillery,Water Gun,Water Pulse,10.473,222.2,255.2450716,2315
Hitmonchan,Rock Smash,Close Combat,10.333,231.1,254.964217,2332
Lapras,Ice Shard,Skull Bash,9.033,345.9,254.945055,2641
Lairon,Iron Tail,Heavy Slam,10.034,252.1,254.6801727,2056
Electabuzz,Low Kick,Thunder Punch,10.448,223.3,254.6761142,2334
Mew,Struggle Bug,Flash Cannon,9.078,340.2,254.5099962,3265
Hitmonchan,Bullet Punch,Power-Up Punch,10.326,230.9,254.2261936,2332
Altaria,Peck,Sky Attack,9.643,283.3,254.0288691,2004
Mew,Charge Beam,Bulldoze,9.07,339.9,253.6138844,3265
Weepinbell,Bullet Seed,Power Whip,11.767,155.5,253.3539349,1611
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8716217,2584
Miltank,Tackle,Stomp,9.328,311,252.4213013,2354
Mothim,Bug Bite,Bug Buzz,11.449,167.9,251.9726261,1815
Hypno,Zen Headbutt,Psychic,9.514,292.5,251.8925435,2090
Liepard,Snarl,Play Rough,11.406,169.5,251.5184247,1846
Slowbro,Water Gun,Water Pulse,9.469,296,251.3066962,2545
Drifblim,Hex,Ominous Wind,9.861,261.8,251.033984,2382
Mew,Charge Beam,Ancient Power,9.047,339,251.0229732,3265
Clefable,Charge Beam,Psychic,9.696,275.1,250.7658605,2437
Abomasnow,Powder Snow,Outrage,9.848,262.5,250.7110222,2362
Manectric,Snarl,Flame Burst,10.798,199,250.5434456,2340
Sceptile,Bullet Seed,Aerial Ace,10.12,241.7,250.5060321,2757
Pinsir,Bug Bite,Vice Grip,10.069,245,250.1065738,2959
Muk,Infestation,Dark Pulse,9.386,302.1,249.799966,2757
Machoke,Karate Chop,Cross Chop,10.582,210.8,249.7893271,2031
Stunfisk,Thunder Shock,Discharge,9.332,307.2,249.6579509,2162
Dusknoir,Hex,Psychic,9.834,262.5,249.6433027,2388
Armaldo,Struggle Bug,Water Pulse,9.926,255.2,249.5763808,2848
Ludicolo,Razor Leaf,Ice Beam,9.788,266,249.4385186,2323
Cloyster,Ice Shard,Aurora Beam,9.663,276.2,249.2066418,2547
Raichu,Spark,Thunder,10.621,208,249.2066123,2182
Alolan Ninetales,Powder Snow,Blizzard,9.736,269.8,248.9909952,2309
Alomomola,Waterfall,Hydro Pump,9.128,326.5,248.3190739,2169
Glalie,Frost Breath,Shadow Ball,9.965,250.9,248.2747598,2105
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Reuniclus,Hidden Power,Thunder,9.611,279.4,248.0459461,2927
Poliwrath,Bubble,Ice Punch,9.483,290.7,247.903286,2586
Sawsbuck,Take Down,Solar Beam,10.199,233.6,247.8252847,2416
Lairon,Iron Tail,Rock Slide,9.965,250.4,247.7799915,2056
Qwilfish,Poison Sting,Aqua Tail,10.701,202.2,247.7731507,2051
Piloswine,Ice Shard,Bulldoze,9.93,253,247.7241042,2345
Garbodor,Acid,Seed Bomb,9.93,252.9,247.6261896,2345
Golduck,Water Gun,Cross Chop,9.955,250.7,247.3307572,2450
Zangoose,Shadow Claw,Dig,10.749,199.1,247.2722888,2418
Primeape,Karate Chop,Low Sweep,10.694,202.1,247.1649321,2288
Cobalion,Zen Headbutt,Stone Edge,8.984,340.8,247.1205238,3022
Virizion,Zen Headbutt,Stone Edge,8.984,340.8,247.1205238,3022
Haunter,Lick,Dark Pulse,11.953,144.7,247.1151033,1963
Cryogonal,Frost Breath,Night Slash,9.292,308,247.1031717,2798
Gyarados,Bite,Twister,9.356,301.5,246.9209595,3391
Gyarados,Dragon Breath,Twister,9.356,301.5,246.9209595,3391
Mew,Cut,Flame Charge,9.009,337.6,246.8494698,3265
Sneasel,Ice Shard,Ice Punch,10.822,194.7,246.767829,2051
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Lilligant,Hidden Power,Hyper Beam,10.283,226.9,246.7141186,2550
Jynx,Frost Breath,Draining Kiss,10.473,214.7,246.6296889,2555
Lanturn,Water Gun,Hydro Pump,9.525,284.3,245.6811367,2085
Venomoth,Infestation,Psychic,10.461,214.5,245.5539377,2082
Poliwrath,Rock Smash,Ice Punch,9.459,290,245.433406,2586
Cherrim,Bullet Seed,Solar Beam,10.298,224.5,245.174336,2048
Hitmonchan,Rock Smash,Brick Break,10.233,228.8,245.1686539,2332
Lanturn,Charge Beam,Thunderbolt,9.517,284.1,244.8902202,2085
Carnivine,Bite,Energy Ball,10.476,213,244.8871927,2159
Sharpedo,Waterfall,Poison Fang,11.779,149.8,244.8144672,2181
Muk,Lick,Thunder Punch,9.334,300.4,244.288666,2757
Mew,Frost Breath,Flame Charge,8.981,336.5,243.7581571,3265
Castform (Rainy),Water Gun,Weather Ball Water,10.502,209.9,243.1243628,1632
Venomoth,Infestation,Bug Buzz,10.431,213.9,242.7664238,2082
Relicanth,Zen Headbutt,Hydro Pump,9.04,328.2,242.4621032,2528
Rapidash,Ember,Heat Wave,10.261,224.4,242.4331003,2461
Tangrowth,Infestation,Ancient Power,9.246,306.5,242.26582,3030
Ivysaur,Vine Whip,Sludge Bomb,10.674,199,242.0107579,1699
Blastoise,Water Gun,Ice Beam,9.378,293.3,241.9038321,2466
Seadra,Dragon Breath,Hydro Pump,10.607,202.7,241.8975419,2093
Huntail,Bite,Ice Beam,10.274,222.7,241.5121039,2340
Maractus,Bullet Seed,Petal Blizzard,10.515,207.4,241.1218589,2274
Pelipper,Water Gun,Hurricane,10.197,227.4,241.1058336,2127
Kadabra,Psycho Cut,Psybeam,11.814,146.1,240.9023938,2059
Sandslash,Metal Claw,Earthquake,9.826,253.9,240.8756947,2374
Roselia,Poison Jab,Petal Blizzard,11.181,172.2,240.6994454,1870
Starmie,Quick Attack,Thunder,10.059,236.2,240.4054549,2584
Archen,Wing Attack,Dragon Claw,11.991,139.3,240.1692077,1842
Grotle,Razor Leaf,Solar Beam,10.28,220.9,239.980006,1890
Registeel,Metal Claw,Hyper Beam,8.658,369.5,239.8099437,2447
Tropius,Razor Leaf,Leaf Blade,9.503,279.4,239.7775893,1941
Plusle,Spark,Thunderbolt,10.899,185.2,239.773366,1778
Swanna,Air Slash,Hurricane,10.463,209.2,239.6240235,2088
Hitmontop,Counter,Stone Edge,10.054,235.4,239.2341099,2156
Electrode,Volt Switch,Thunderbolt,10.19,226,239.1283081,2099
Sandslash,Metal Claw,Bulldoze,9.807,253.5,239.1038062,2374
Heatmor,Lick,Power-Up Punch,10.294,219.1,238.9983316,2395
Kangaskhan,Mud Slap,Stomp,9.371,290.3,238.8937839,2586
Simipour,Water Gun,Crunch,10.437,210.1,238.8653212,2350
Ferrothorn,Metal Claw,Flash Cannon,9.29,297.7,238.685467,2321
Sandslash,Mud Shot,Earthquake,9.802,253.3,238.549925,2374
Bronzong,Feint Attack,Heavy Slam,9.539,274.7,238.4334626,2239
Mew,Cut,Low Sweep,8.931,334.7,238.4272998,3265
Basculin,Water Gun,Muddy Water,10.628,198.6,238.4151678,2090
Arbok,Acid,Gunk Shot,10.471,207.5,238.2223913,1921
Xatu,Feint Attack,Aerial Ace,10.456,208,237.771643,2188
Starmie,Hidden Power,Thunder,10.031,235.5,237.6969465,2584
Starmie,Hidden Power,Thunder,10.031,235.5,237.6969465,2584
Pignite,Tackle,Flamethrower,10.62,198,237.1585249,1924
Lunatone,Confusion,Moonblast,9.784,253.2,237.1444873,2327
Articuno,Ice Shard,Ancient Power,8.847,342.1,236.8869608,3051
Lapras,Water Gun,Dragon Pulse,8.866,339.5,236.6044778,2641
Grovyle,Bullet Seed,Leaf Blade,11.352,161.7,236.5522958,1673
Girafarig,Tackle,Thunderbolt,10.534,202.3,236.4698767,2046
Hippowdon,Ice Fang,Stone Edge,8.983,326.2,236.4548115,3085
Throh,Low Kick,Body Slam,9.172,306.3,236.341036,2562
Umbreon,Snarl,Foul Play,8.719,356.4,236.2314569,2137
Mew,Volt Switch,Ancient Power,8.91,333.9,236.1834875,3265
Fraxure,Iron Tail,Aqua Tail,10.819,186.5,236.1784122,2234
Raichu,Thunder Shock,Skull Bash,10.479,205.2,236.1222307,2182
Pelipper,Wing Attack,Hurricane,10.143,226.2,236.0434084,2127
Abomasnow,Powder Snow,Energy Ball,9.698,258.5,235.780067,2362
Relicanth,Water Gun,Ancient Power,8.976,325.9,235.6855151,2528
Sandslash,Mud Shot,Bulldoze,9.769,252.5,235.4028472,2374
Ninjask,Metal Claw,Aerial Ace,11.179,168.5,235.4012549,1969
Floatzel,Water Gun,Aqua Jet,10.539,201,235.2850164,2443
Claydol,Confusion,Psychic,9.508,273.7,235.2568711,1971
Mew,Rock Smash,Flame Charge,8.901,333.5,235.18642,3265
Purugly,Scratch,Play Rough,10.49,203.6,235.0196841,1953
Garbodor,Acid,Body Slam,9.801,249.6,234.9934453,2345
Grovyle,Bullet Seed,Grass Knot,11.334,161.4,234.9920421,1673
Mew,Frost Breath,Low Sweep,8.896,333.4,234.7199036,3265
Mew,Volt Switch,Bulldoze,8.892,333.2,234.2628135,3265
Miltank,Tackle,Thunderbolt,9.153,305.2,234.0318234,2354
Archen,Wing Attack,Ancient Power,11.909,138.4,233.7555742,1842
Steelix,Iron Tail,Earthquake,8.795,343.4,233.618818,2414
Poliwrath,Mud Shot,Submission,9.341,286.4,233.4280972,2586
Meganium,Vine Whip,Earthquake,9.323,287.8,233.2157315,2410
Sharpedo,Bite,Poison Fang,11.634,148,233.0498854,2181
Pidgeot,Wing Attack,Hurricane,9.859,242.8,232.6736926,2129
Mr. Mime,Confusion,Psybeam,10.305,212.4,232.4333816,2228
Tangela,Infestation,Sludge Bomb,10.055,228.5,232.2910244,2238
Drifblim,Astonish,Ominous Wind,9.671,256.8,232.2785837,2382
Beedrill,Poison Jab,X-Scissor,10.672,191.1,232.2726831,1846
Claydol,Extrasensory,Psychic,9.474,272.7,231.8917399,1971
Cranidos,Zen Headbutt,Ancient Power,12.087,131.3,231.8570428,1820
Relicanth,Zen Headbutt,Aqua Tail,8.937,324.5,231.6274228,2528
Primeape,Low Kick,Low Sweep,10.52,198.8,231.4534185,2288
Lapras,Frost Breath,Dragon Pulse,8.816,337.7,231.3906495,2641
Alolan Raichu,Volt Switch,Thunder Punch,10.379,206.9,231.3273733,2286
Swoobat,Air Slash,Psychic,10.812,183,231.2965744,1716
Golbat,Wing Attack,Shadow Ball,10.068,225.9,230.5397679,1976
Electrode,Volt Switch,Discharge,10.097,223.9,230.4788946,2099
Raticate,Quick Attack,Hyper Fang,10.755,185.1,230.2701601,1730
Registeel,Metal Claw,Focus Blast,8.568,365.7,230.0188002,2447
Boldore,Smack Down,Stone Edge,10.29,211,229.8944991,2029
Masquerain,Air Slash,Silver Wind,10.178,217.9,229.7442072,2270
Chimecho,Astonish,Shadow Ball,9.771,245.9,229.3905742,2259
Klinklang,Charge Beam,Hyper Beam,9.598,259.3,229.2686921,2637
Ludicolo,Bubble,Blizzard,9.584,260.4,229.2352469,2323
Beedrill,Bug Bite,X-Scissor,10.636,190.5,229.2081026,1846
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.0566003,2584
Seaking,Waterfall,Drill Run,9.984,230.1,228.9972862,2162
Dodrio,Feint Attack,Air Cutter,10.578,193.4,228.911261,2362
Boldore,Smack Down,Solar Beam,10.278,210.8,228.873993,2029
Murkrow,Feint Attack,Foul Play,11.744,141.3,228.8707483,1562
Seaking,Waterfall,Ice Beam,9.979,230,228.5540408,2162
Stunfisk,Mud Shot,Discharge,9.128,300.4,228.4687589,2162
Ninetales,Fire Spin,Heat Wave,9.562,261.2,228.3596616,2279
Machoke,Karate Chop,Submission,10.347,206.1,228.3081101,2031
Vigoroth,Scratch,Body Slam,10.003,227.7,227.9049915,1968
Chimecho,Astonish,Psyshock,9.753,245.4,227.6613103,2259
Mew,Charge Beam,Flash Cannon,8.828,330.8,227.5896324,3265
Mew,Infestation,Flame Charge,8.828,330.8,227.5896324,3265
Raichu,Charm,Thunder Punch,10.377,203.2,227.0592264,2182
Camerupt,Ember,Earthquake,10.373,203.3,226.908368,2193
Torkoal,Ember,Overheat,9.463,267.7,226.847967,2093
Glalie,Ice Shard,Shadow Ball,9.741,245.3,226.7295772,2105
Mightyena,Bite,Play Rough,10.438,199.1,226.4243541,1926
Blastoise,Bite,Skull Bash,9.224,288.5,226.4142205,2466
Registeel,Metal Claw,Flash Cannon,8.533,364.2,226.2794833,2447
Tropius,Air Slash,Leaf Blade,9.366,275.4,226.2696975,1941
Ninetales,Ember,Fire Blast,9.539,260.6,226.1949776,2279
Raichu,Spark,Skull Bash,10.366,203,226.1151447,2182
Electabuzz,Low Kick,Thunder,10.139,216.7,225.8625778,2334
Roselia,Poison Jab,Dazzling Gleam,11.003,169.5,225.7891358,1870
Suicune,Hidden Power,Water Pulse,8.581,357.3,225.7598574,2983
Alolan Sandslash,Powder Snow,Gyro Ball,9.428,269.3,225.6810402,2432
Suicune,Ice Fang,Water Pulse,8.579,357.2,225.5388978,2983
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4588975,2711
Gurdurr,Low Kick,Brick Break,10.054,221.4,225.0060829,2169
Sunflora,Bullet Seed,Sludge Bomb,10.247,209.1,224.9801704,2141
Luxio,Spark,Wild Charge,11.474,148.9,224.9257796,1486
Absol,Psycho Cut,Megahorn,10.775,179.7,224.8018669,2526
Vanilluxe,Astonish,Signal Beam,9.631,251.4,224.5843151,2822
Alolan Marowak,Hex,Shadow Ball,9.863,233.9,224.4178106,1835
Mew,Volt Switch,Stone Edge,8.794,329.6,224.1540483,3265
Mothim,Bug Bite,Aerial Ace,11.115,163,223.8288202,1815
Politoed,Mud Shot,Return,9.303,278,223.8277138,2449
Ivysaur,Razor Leaf,Power Whip,10.468,195.1,223.7939859,1699
